vine,scion,rootstock,row,block,slice,ring,width_cm
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 359,1,1.006673028
Cab_039-16_27_1,Cab,039-16,27,1,Slice 716,1,0.913373535
Cab_K51-32_21_4,Cab,K51-32,21,4,Slice 1303,1,0.493393737
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 265,1,0.712742363
Chard_SO4_13_4,Chard,SO4,13,4,Slice 409,1,0.728959748
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 956,1,0.748316107
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 319,1,0.883071367
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 278,1,0.833362044
Cab_420 A_25_1,Cab,420 A,25,1,Slice 1323,1,0.777985456
Chard_K51-32_5_3,Chard,K51-32,5,3,Slice 187,1,0.749667783
Cab_110 Richter_16_3,Cab,110 Richter,16,3,Slice 260,1,0.540140949
Cab_039-16_18_4,Cab,039-16,18,4,Slice 665,1,1.210304122
Cab_K51-32_29_1,Cab,K51-32,29,1,Slice 490,1,0.930628767
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 437,1,0.687119709
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 1346,1,0.820528473
Chard_Kober 5BB_13_4,Chard,Kober 5BB,13,4,Slice 307,1,0.723090695
Chard_039-16_15_1,Chard,039-16,15,1,Slice 1341,1,0.553851878
Cab_SO4_20_2,Cab,SO4,20,2,Slice 864,1,0.84776129
Chard_SO4_7_3,Chard,SO4,7,3,Slice 1336,1,0.631581673
Cab_101-14 MGT_23_3,Cab,101-14 MGT,23,3,Slice 440,1,1.003992954
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 1100,1,0.965942238
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 285,1,0.690662427
Cab_Ramsey_19_3,Cab,Ramsey,19,3,Slice 814,1,1.095555732
Chard_Kober 5BB_7_3,Chard,Kober 5BB,7,3,Slice X1,1,0.845104921
Chard_Ramsey_13_3,Chard,Ramsey,13,3,Slice 750,1,0.550180542
Chard_Kober 5BB_11_1,Chard,Kober 5BB,11,1,Slice 1205,1,0.492692145
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 762,1,0.644345519
Chard_101-14 MGT_15_4,Chard,101-14 MGT,15,4,Slice 1664,1,0.849765469
Cab_SO4_23_4,Cab,SO4,23,4,Slice 785,1,0.974525211
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 639,1,0.820073232
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 174,1,0.345145274
Chard_039-16_5_4,Chard,039-16,5,4,Slice 1357,1,0.557423972
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 766,1,0.343711984
Chard_Kober 5BB_11_1,Chard,Kober 5BB,11,1,Slice 165,1,0.461323304
Chard_K51-32_5_3,Chard,K51-32,5,3,Slice 1314,1,0.716384801
Cab_1103 Paulsen_21_3,Cab,1103 Paulsen,21,3,Slice 445,1,0.788464357
Cab_110 Richter_16_3,Cab,110 Richter,16,3,Slice 1338,1,0.486856625
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 176,1,0.908480052
Chard_110 Richter_12_4,Chard,110 Richter,12,4,Slice 1338,1,0.910276309
Chard_Freedom_8_4,Chard,Freedom,8,4,Slice 771,1,0.7830243
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1006,1,0.660522873
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 239,1,0.938539092
Chard_039-16_15_1,Chard,039-16,15,1,Slice 928,1,0.848841881
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 270,1,0.632957969
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 1329,1,0.358206491
Chard_K51-32_5_3,Chard,K51-32,5,3,Slice 787,1,0.846339906
Chard_Ramsey_7_2,Chard,Ramsey,7,2,Slice 268,1,0.595866355
Cab_1103 Paulsen_19_2,Cab,1103 Paulsen,19,2,Slice 794,1,0.831859083
Cab_Teleki 5C_17_3,Cab,Teleki 5C,17,3,Slice 1200,1,0.898064884
Chard_101-14 MGT_6_1,Chard,101-14 MGT,6,1,Slice 173,1,0.534078446
Cab_Ramsey_28_2,Cab,Ramsey,28,2,Slice 1376,1,0.685449217
Chard_Freedom_8_4,Chard,Freedom,8,4,Slice 1324,1,0.795358633
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 1336,1,0.75180598
Chard_039-16_8_3,Chard,039-16,8,3,Slice 822,1,0.780357785
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 262,1,0.840424644
Chard_Teleki 5C_14_2,Chard,Teleki 5C,14,2,Slice 756,1,0.726236861
Cab_420 A_16_2,Cab,420 A,16,2,Slice 912,1,1.070468205
Cab_Teleki 5C_22_2,Cab,Teleki 5C,22,2,Slice 302,1,1.009527419
Chard_Ramsey_7_2,Chard,Ramsey,7,2,Slice 1281,1,0.644134337
Chard_K51-32_9_4,Chard,K51-32,9,4,Slice 504,1,0.634595886
Cab_K51-32_27_2,Cab,K51-32,27,2,Slice 797,1,0.86289673
Cab_Schwarzmann_20_1,Cab,Schwarzmann,20,1,Slice 730,1,0.519118616
Cab_Ramsey_28_2,Cab,Ramsey,28,2,Slices 907,1,0.665017034
Chard_110 Richter_8_1,Chard,110 Richter,8,1,Slice 359,1,0.635418145
Cab_SO4_24_1,Cab,SO4,24,1,Slice 788,1,0.816867701
Cab_110 Richter_29_2,Cab,110 Richter,29,2,Slice 1006,1,0.96443178
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 188,1,0.690587714
Cab_K51-32_27_2,Cab,K51-32,27,2,Slice 186,1,1.12111009
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 817,1,0.865388486
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 820,1,0.685654774
Cab_SO4_25_3,Cab,SO4,25,3,Slice 724,1,0.901014836
Cab_K51-32_24_3,Cab,K51-32,24,3,Slice 708,1,0.594061445
Cab_SO4_23_4,Cab,SO4,23,4,Slice 219,1,1.044168156
Cab_039-16_20_3,Cab,039-16,20,3,Slice 735,1,1.113473836
Cab_110 Richter_16_3,Cab,110 Richter,16,3,Slice 847,1,0.516634154
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 217,1,0.772736847
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1577,1,0.768006682
Chard_Ramsey_7_2,Chard,Ramsey,7,2,Slice 849,1,0.620562311
Cab_Teleki 5C_20_4,Cab,Teleki 5C,20,4,Slice 465,1,0.58722507
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 371,1,0.743070378
Cab_110 Richter_21_1,Cab,110 Richter,21,1,Slices 148,1,0.837835742
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 290,1,0.847684447
Chard_101-14 MGT_3_3,Chard,101-14 MGT,3,3,Slice 1357,1,0.53516881
Cab_110 Richter_25_4,Cab,110 Richter,25,4,Slice 248,1,0.637526975
Cab_1103 Paulsen_19_2,Cab,1103 Paulsen,19,2,Slice 323,1,0.825058655
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 774,1,0.825009729
Chard_Ramsey_4_1,Chard,Ramsey,4,1,Slice 305,1,0.425453571
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 721,1,0.884267493
Cab_039-16_20_3,Cab,039-16,20,3,Slice 1223,1,1.08202652
Chard_Schwarzmann_11_3,Chard,Schwarzmann,11,3,Slice 427,1,0.493055167
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 844,1,0.387995833
Chard_K51-32_9_4,Chard,K51-32,9,4,Slice 1408,1,0.51765097
Cab_K51-32_29_1,Cab,K51-32,29,1,Slice 1293,1,0.89938534
Chard_Ramsey_10_4,Chard,Ramsey,10,4,Slice 1368,1,0.648892649
Cab_Kober 5BB_25_3,Cab,Kober 5BB,25,3,Slice 341,1,1.111088017
Chard_SO4_2_2,Chard,SO4,2,2,Slice 1294,1,0.828585079
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 823,1,0.50925971
Cab_039-16_20_3,Cab,039-16,20,3,Slice 155,1,1.125401173
Cab_039-16_24_2,Cab,039-16,24,2,Slice 1395,1,1.127426672
Chard_K51-32_9_4,Chard,K51-32,9,4,Slice 1025,1,0.47088459
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 293,1,0.604094093
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 796,1,0.59561193
Cab_Kober 5BB_20_2,Cab,Kober 5BB,20,2,Slice 427,1,0.884001104
Cab_1103 Paulsen_21_3,Cab,1103 Paulsen,21,3,Slice 1418,1,0.697852799
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 1293,1,0.808757643
Chard_Kober 5BB_7_3,Chard,Kober 5BB,7,3,Slice X2,1,0.69833999
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 1012,1,1.07853787
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 240,1,0.614198242
Chard_110 Richter_4_3,Chard,110 Richter,4,3,Slice 358,1,0.645018138
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 195,1,0.645919289
Chard_039-16_8_3,Chard,039-16,8,3,Slice 267,1,0.704873782
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 851,1,0.761422714
Chard_Ramsey_10_4,Chard,Ramsey,10,4,Slice 942,1,0.630546328
Cab_K51-32_21_4,Cab,K51-32,21,4,Slice 822,1,0.480275724
Chard_101-14 MGT_6_1,Chard,101-14 MGT,6,1,Slice 1369,1,0.566837098
Chard_Kober 5BB_7_3,Chard,Kober 5BB,7,3,Slice X3,1,0.942278527
Cab_1103 Paulsen_23_1,Cab,1103 Paulsen,23,1,Slice 183,1,0.467805448
Cab_SO4_24_1,Cab,SO4,24,1,Slice 1366,1,1.007639346
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 891,1,0.819516134
Cab_Schwarzmann_18_2,Cab,Schwarzmann,18,2,Slice 365,1,1.256450648
Chard_K51-32_11_2,Chard,K51-32,11,2,Slice 1305,1,0.592534551
Cab_420 A_25_1,Cab,420 A,25,1,Slice 251,1,0.896602172
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 1342,1,0.713110913
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1000,1,1.035556196
Chard_110 Richter_15_2,Chard,110 Richter,15,2,Slice 239,1,1.002973962
Chard_110 Richter_4_3,Chard,110 Richter,4,3,Slice 765,1,0.731096868
Chard_420 A_9_2,Chard,420 A,9,2,Slice 907,1,0.563259526
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 880,1,1.264933416
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 301,1,0.924658365
Chard_039-16_8_3,Chard,039-16,8,3,Slice 1413,1,0.687358754
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 883,1,0.958961867
Chard_Kober 5BB_13_4,Chard,Kober 5BB,13,4,Slice 1342,1,0.605036042
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 794,1,0.716020884
Chard_420 A_2_4,Chard,420 A,2,4,Slice 345,1,0.549886731
Chard_Schwarzmann_11_3,Chard,Schwarzmann,11,3,Slice 811,1,0.547408396
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 1336,1,0.817880299
Chard_110 Richter_15_2,Chard,110 Richter,15,2,Slice 833,1,0.826452306
Chard_039-16_5_4,Chard,039-16,5,4,Slice 495,1,0.55501525
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 1395,1,0.592480144
Chard_SO4_13_4,Chard,SO4,13,4,Slice 1387,1,0.804944013
Chard_101-14 MGT_3_3,Chard,101-14 MGT,3,3,Slice 249,1,0.568609538
Chard_039-16_15_1,Chard,039-16,15,1,Slice 225,1,0.918430224
Cab_Ramsey_17_1,Cab,Ramsey,17,1,Slice 809,1,0.637318476
Chard_K51-32_11_2,Chard,K51-32,11,2,Slice 786,1,0.624166091
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 232,1,1.247685162
Cab_110 Richter_21_1,Cab,110 Richter,21,1,Slice 611,1,0.703105248
Cab_110 Richter_25_4,Cab,110 Richter,25,4,Slice 1290,1,0.742778766
Cab_Kober 5BB_24_1,Cab,Kober 5BB,24,1,Slice 1430,1,0.97361618
Chard_Schwarzmann_14_4,Chard,Schwarzmann,14,4,Slice 945,1,0.690081412
Cab_101-14 MGT_19_1,Cab,101-14 MGT,19,1,Slice 1378,1,0.761229256
Chard_Teleki 5C_10_3,Chard,Teleki 5C,10,3,Slice 1006,1,0.726381745
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 800,1,0.8799974
Chard_Ramsey_4_1,Chard,Ramsey,4,1,Slice 1263,1,0.490036273
Chard_Teleki 5C_6_4,Chard,Teleki 5C,6,4,Slice 1310,1,0.863153392
Cab_101-14 MGT_25_2,Cab,101-14 MGT,25,2,Slice 266,1,0.912882075
Cab_Ramsey_17_4,Cab,Ramsey,17,4,Slice 757,1,1.053866675
Chard_SO4_7_3,Chard,SO4,7,3,Slice 189,1,0.890379796
Chard_Ramsey_13_3,Chard,Ramsey,13,3,Slice 253,1,0.66195377
Chard_Teleki 5C_6_4,Chard,Teleki 5C,6,4,Slice 774,1,0.874044658
Cab_039-16_18_4,Cab,039-16,18,4,Slice 171,1,1.159902342
Cab_101-14 MGT_29_4,Cab,101-14 MGT,29,4,Slice 1391,1,1.043244808
Chard_110 Richter_12_4,Chard,110 Richter,12,4,Slice 220,1,0.744501253
Cab_Schwarzmann_29_3,Cab,Schwarzmann,29,3,Slice 854,1,0.611975151
Chard_Kober 5BB_2_2,Chard,Kober 5BB,2,2,Slice 438,1,0.674023716
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 712,1,0.534920794
Cab_420 A_25_1,Cab,420 A,25,1,Slice 723,1,0.935568136
Cab_SO4_25_3,Cab,SO4,25,3,Slice 223,1,0.85504085
Cab_110 Richter_21_1,Cab,110 Richter,21,1,Slice 1225,1,0.746204591
Chard_039-16_5_4,Chard,039-16,5,4,Slice 935,1,0.545590084
Chard_420 A_6_3,Chard,420 A,6,3,Slice 441,1,0.727024609
Chard_SO4_11_1,Chard,SO4,11,1,Slice 855,1,0.660213544
Chard_110 Richter_4_3,Chard,110 Richter,4,3,Slice 1233,1,0.871037611
Chard_Ramsey_10_4,Chard,Ramsey,10,4,Slice 154,1,0.785291097
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 1376,1,0.969479842
Chard_Teleki 5C_14_2,Chard,Teleki 5C,14,2,Slice 317,1,0.711489085
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1437,1,0.989490124
Chard_420 A_6_3,Chard,420 A,6,3,Slice 737,1,0.598908667
Chard_SO4_7_3,Chard,SO4,7,3,Slice 754,1,0.661583178
Chard_420 A_12_1,Chard,420 A,12,1,Slice 383,1,0.694804101
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 811,1,0.872395078
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 269,1,0.788999672
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 1119,1,0.739435388
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 443,1,1.03326163
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 415,1,0.747059066
Chard_101-14 MGT_15_4,Chard,101-14 MGT,15,4,Slice 1383,1,0.868094598
Chard_101-14 MGT_13_2,Chard,101-14 MGT,13,2,Slice 1317,1,0.524123405
Chard_420 A_12_1,Chard,420 A,12,1,Slice 1303,1,0.793323602
Cab_1103 Paulsen_21_3,Cab,1103 Paulsen,21,3,Slice 983,1,0.649258407
Cab_039-16_27_1,Cab,039-16,27,1,Slice 225,1,0.89895354
Chard_Kober 5BB_11_1,Chard,Kober 5BB,11,1,Slice 737,1,0.420071227
Cab_101-14 MGT_25_2,Cab,101-14 MGT,25,2,Slice 1341,1,0.74124594
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 175,1,0.638985087
Chard_Schwarzmann_7_1,Chard,Schwarzmann,7,1,Slice 359,1,0.532475548
Cab_Schwarzmann_29_3,Cab,Schwarzmann,29,3,Slice 293,1,0.613884362
Chard_101-14 MGT_3_3,Chard,101-14 MGT,3,3,Slice 720,1,0.48190615
Chard_Schwarzmann_6_2,Chard,Schwarzmann,6,2,Slice 715,1,0.601883759
Chard_110 Richter_15_2,Chard,110 Richter,15,2,Slice 1366,1,0.810823879
Chard_Ramsey_13_3,Chard,Ramsey,13,3,Slice 1380,1,0.47452109
Cab_420 A_16_2,Cab,420 A,16,2,Slice 1353,1,0.873967707
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 817,1,0.557955573
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 451,1,0.751261468
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 317,1,0.71691404
Cab_Schwarzmann_20_1,Cab,Schwarzmann,20,1,Slice 198,1,0.543160035
Cab_Kober 5BB_20_2,Cab,Kober 5BB,20,2,Slice 1300,1,0.990165404
Cab_SO4_25_3,Cab,SO4,25,3,SLice 1380,1,0.966509796
Cab_110 Richter_29_2,Cab,110 Richter,29,2,Slice 391,1,0.892943315
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 1332,1,0.620563998
Cab_110 Richter_29_2,Cab,110 Richter,29,2,Slice 1269,1,1.0317924
Chard_Schwarzmann_14_4,Chard,Schwarzmann,14,4,Slice 1527,1,0.533449733
Cab_Ramsey_19_3,Cab,Ramsey,19,3,Slice 316,1,0.92587409
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 1389,1,0.83155267
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 766,1,1.094562217
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 1309,1,1.063711744
Cab_Schwarzmann_20_1,Cab,Schwarzmann,20,1,Slice 1327,1,0.702005428
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 1363,1,0.499568647
Chard_Freedom_8_4,Chard,Freedom,8,4,Slice 290,1,0.683012637
Cab_Kober 5BB_20_2,Cab,Kober 5BB,20,2,Slice 826,1,0.68700188
Chard_Schwarzmann_7_1,Chard,Schwarzmann,7,1,Slice 758,1,0.480791957
Cab_Kober 5BB_25_3,Cab,Kober 5BB,25,3,Slice 824,1,0.911534936
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 334,1,0.421110968
Cab_K51-32_24_3,Cab,K51-32,24,3,Slice 1322,1,0.613999482
Cab_SO4_24_1,Cab,SO4,24,1,Slice 247,1,0.922109382
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 822,1,0.874921211
Cab_Schwarzmann_18_2,Cab,Schwarzmann,18,2,Slice 1328,1,0.941029264
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 1287,1,0.747008492
Chard_Teleki 5C_6_4,Chard,Teleki 5C,6,4,Slice 179,1,0.908631212
Cab_Teleki 5C_22_2,Cab,Teleki 5C,22,2,Slice 793,1,1.054507881
Cab_039-16_24_2,Cab,039-16,24,2,Slice 263,1,0.894077658
Cab_101-14 MGT_19_1,Cab,101-14 MGT,19,1,Slice 806,1,1.030326616
Cab_K51-32_29_1,Cab,K51-32,29,1,Slice 947,1,1.030362204
Cab_SO4_23_4,Cab,SO4,23,4,Slice 1117,1,0.714558931
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1293,1,0.930326588
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 1390,1,0.947363687
Chard_Schwarzmann_6_2,Chard,Schwarzmann,6,2,Slice 1343,1,0.531202331
Chard_420 A_12_1,Chard,420 A,12,1,Slice 740,1,0.606069863
Cab_Teleki 5C_20_4,Cab,Teleki 5C,20,4,Slice 803,1,0.545008306
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 752,1,0.500116167
Chard_420 A_2_4,Chard,420 A,2,4,Slice 763,1,0.662288987
Cab_Teleki 5C_20_4,Cab,Teleki 5C,20,4,Slice 1348,1,0.512020574
Cab_101-14 MGT_29_4,Cab,101-14 MGT,29,4,Slice 801,1,1.025918885
Cab_039-16_18_4,Cab,039-16,18,4,Slice 1334,1,1.073613453
Cab_Ramsey_17_4,Cab,Ramsey,17,4,Slice 170,1,0.901391999
Cab_Schwarzmann_29_3,Cab,Schwarzmann,29,3,Slice 1274,1,0.649144446
Cab_Ramsey_19_3,Cab,Ramsey,19,3,Slice 1320,1,0.984537453
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 1311,1,0.650871176
Chard_101-14 MGT_6_1,Chard,101-14 MGT,6,1,Slice 734,1,0.415405082
Chard_Schwarzmann_14_4,Chard,Schwarzmann,14,4,Slice 436,1,0.687433383
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 1392,1,0.458770257
Cab_420 A_16_2,Cab,420 A,16,2,Slice 358,1,1.175565575
Chard_SO4_2_2,Chard,SO4,2,2,Slice 222,1,0.827399963
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 1209,1,0.614272815
Chard_Teleki 5C_9_3,Chard,Teleki 5C,9,3,Slice 587,1,1.040499309
Cab_039-16_27_1,Cab,039-16,27,1,Slice 1332,1,0.694357452
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 132,1,0.778661996
Chard_SO4_2_2,Chard,SO4,2,2,Slice 709,1,0.714644188
Chard_Teleki 5C_2_1,Chard,Teleki 5C,2,1,Slice 806,1,0.587347809
Chard_101-14 MGT_15_4,Chard,101-14 MGT,15,4,Slice 658,1,0.77295424
Chard_Teleki 5C_9_3,Chard,Teleki 5C,9,3,Slice 1233,1,0.697636883
Chard_Teleki 5C_10_3,Chard,Teleki 5C,10,3,Slice 449,1,0.721412452
Cab_Kober 5BB_25_3,Cab,Kober 5BB,25,3,Slice 1317,1,0.873606018
Cab_Ramsey_17_1,Cab,Ramsey,17,1,Slice 1231,1,0.651286627
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 490,1,1.097978651
Cab_SO4_20_2,Cab,SO4,20,2,Slice 1382,1,1.002144333
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 770,1,0.49735437
Cab_Kober 5BB_24_1,Cab,Kober 5BB,24,1,Slice 225,1,0.789230648
Cab_101-14 MGT_29_4,Cab,101-14 MGT,29,4,Slice 331,1,0.968978753
Chard_Kober 5BB_2_2,Chard,Kober 5BB,2,2,Slice 1345,1,0.554063305
Chard_101-14 MGT_13_2,Chard,101-14 MGT,13,2,Slice 222,1,0.550025966
Cab_Schwarzmann_18_2,Cab,Schwarzmann,18,2,Slice 907,1,0.930089192
Chard_Schwarzmann_6_2,Chard,Schwarzmann,6,2,Slice 166,1,0.541221875
Cab_Ramsey_28_2,Cab,Ramsey,28,2,Slice 317,1,0.640663176
Chard_Teleki 5C_14_2,Chard,Teleki 5C,14,2,Slice 1320,1,0.764135727
Chard_Schwarzmann_11_3,Chard,Schwarzmann,11,3,Slice 1324,1,0.566374964
Cab_101-14 MGT_23_3,Cab,101-14 MGT,23,3,Slice 893,1,1.062512812
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1463,1,0.87618519
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 738,1,0.599750491
Cab_K51-32_21_4,Cab,K51-32,21,4,Slice 268,1,0.548093312
Chard_420 A_6_3,Chard,420 A,6,3,Slice 1309,1,0.572762471
Chard_Ramsey_4_1,Chard,Ramsey,4,1,Slice 811,1,0.459913277
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 284,1,0.984248858
Chard_Teleki 5C_2_1,Chard,Teleki 5C,2,1,Slice 1337,1,0.518546897
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 237,1,0.96251903
Cab_1103 Paulsen_23_1,Cab,1103 Paulsen,23,1,Slice 842,1,0.467958175
Chard_420 A_9_2,Chard,420 A,9,2,Slice 1254,1,0.634799387
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 956,1,0.783023726
Cab_101-14 MGT_25_2,Cab,101-14 MGT,25,2,Slice 746,1,0.860146368
Chard_Freedom_13_1,Chard,Freedom,13,1,Sice 1365,1,0.610695934
Chard_Schwarzmann_7_1,Chard,Schwarzmann,7,1,Slice 1246,1,0.556692336
Chard_101-14 MGT_13_2,Chard,101-14 MGT,13,2,Slice 787,1,0.571369551
Cab_101-14 MGT_19_1,Cab,101-14 MGT,19,1,Slice 295,1,0.826843618
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 1234,1,0.485657047
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 1233,1,0.59186515
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 1322,1,0.713800584
Chard_420 A_2_4,Chard,420 A,2,4,Slice 1319,1,0.679645151
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 1350,1,0.789184433
Chard_Teleki 5C_10_3,Chard,Teleki 5C,10,3,Slice 1445,1,0.592380177
Cab_Teleki 5C_17_3,Cab,Teleki 5C,17,3,Slice 266,1,1.083021963
Cab_Teleki 5C_22_2,Cab,Teleki 5C,22,2,Slice 1182,1,1.139473453
Cab_K51-32_24_3,Cab,K51-32,24,3,Slice 263,1,0.472387179
Chard_K51-32_11_2,Chard,K51-32,11,2,Slice 262,1,0.642575327
Cab_SO4_20_2,Cab,SO4,20,2,Slice 498,1,0.713300235
Chard_110 Richter_8_1,Chard,110 Richter,8,1,Slice 810,1,0.70247209
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 1324,1,0.812761154
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 154,1,0.469604754
Cab_101-14 MGT_23_3,Cab,101-14 MGT,23,3,Slice 1359,1,1.200754483
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 368,1,0.774847584
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 1321,1,1.070269755
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1048,1,0.699557105
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 326,1,0.651859802
Chard_110 Richter_12_4,Chard,110 Richter,12,4,Slice 705,1,0.606107438
Cab_1103 Paulsen_19_2,Cab,1103 Paulsen,19,2,Slice 1346,1,0.929621546
Cab_Teleki 5C_17_3,Cab,Teleki 5C,17,3,Slice 672,1,1.007247292
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 882,1,0.805277976
Chard_Kober 5BB_13_4,Chard,Kober 5BB,13,4,Slice 693,1,0.781074482
Chard_Teleki 5C_9_3,Chard,Teleki 5C,9,3,Slice 1618,1,0.704632718
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 797,1,0.879995776
Chard_110 Richter_8_1,Chard,110 Richter,8,1,Slice 1406,1,0.916328567
Cab_K51-32_27_2,Cab,K51-32,27,2,Slice 1402,1,0.879054013
Cab_039-16_24_2,Cab,039-16,24,2,Slice 955,1,0.95558552
